file,line,kind,label,binding,apiFamily,source
"src/pages/CardOtpPage.tsx","49","table-column","'OTP'","'otp' | (_, row) => String(pickValue(row, ['card3dsOtp']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardOtpPage.tsx","50","table-column","'状态'","'status' | ({ row }) => <StatusChip value={pickValue(row, ['statusLabel', 'status'])} />","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardOtpPage.tsx","51","table-column","'接收时间'","'time' | (_, row) => formatDateTime(row.createTime)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardOtpPage.tsx","83","display","""全部 OTP 记录""","{formatNumber(total)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardOtpPage.tsx","84","display","""当前页记录""","{formatNumber(rows.length)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardOtpPage.tsx","89","input/filter","""卡片ID""","{cardId}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsOverviewPage.tsx","97","display","""活跃卡片率""","{activeRate}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsOverviewPage.tsx","98","display","""卡片总余额""","{formatAmount(summary.totalCardBalance)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsOverviewPage.tsx","99","display","""今日交易""","{formatAmount(summary.todayTradeAmount)}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsOverviewPage.tsx","100","display","""今日异常信号""","{formatNumber(numberValue(summary.todayFailTradeCount) + numberValue(summary.todayOtpCount))}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsOverviewPage.tsx","154","display","{`${rows.length} 条`}","","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","67","table-column","'卡片'","'cardNo' | (_, row) => maskCard(pickValue(row, ['cardNoMasked', 'cardNo']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","74","table-column","'卡名称'","'name' | (_, row) => String(pickValue(row, ['cardName', 'note']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","80","table-column","'所属账户'","'customer' | (_, row) => String(pickValue(row, ['userEmail', 'email', 'userId']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","87","table-column","'BIN'","'bin' | (_, row) => String(pickValue(row, ['cardBin']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","93","table-column","'通道'","'channel' | (_, row) => String(pickValue(row, ['apiAccountLabel', 'apiAccountId']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","99","table-column","'状态'","'status' | ({ row }) => <StatusChip value={pickValue(row, ['cardStatusLabel', 'cardStatus'])} labels={{ '1': '已激活', '2': '已冻结', '3': '已注销', '999': '待开卡' }} />","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","105","table-column","'可用余额'","'balance' | (_, row) => formatAmount(pickValue(row, ['availableBalance', 'cardBalance', 'balance'], 0), String(pickValue(row, ['currency'], 'USD')))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","113","table-column","'累计消费'","'spent' | (_, row) => formatAmount(pickValue(row, ['totalConsumptionAmount', 'payMoney'], 0))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","121","table-column","'创建时间'","'created' | (_, row) => formatDateTime(pickValue(row, ['createTime', 'createdAt']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","157","display","{view.label}","","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","171","display","""风险卡片""","","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","172","display","""OTP 活动""","","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","173","display","""账户资产""","","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","197","input/filter","""卡号尾号或卡片ID""","{keyword}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","198","input/filter","""客户邮箱""","{email}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","199","input/filter","""卡片状态""","{status}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","227","input/filter","""BIN 卡段""","{bin}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CardsPage.tsx","228","input/filter","""通道账户ID""","{channel}","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","115","table-column","'子账户'","'name' | (_, row) => String(pickValue(row, ['nickname', 'nick_name', 'subAccountName', 'email', 'id']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","116","table-column","'邮箱'","'email' | (_, row) => String(pickValue(row, ['email', 'subAccountEmail']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","117","table-column","'状态'","'status' | ({ row }) => <StatusChip value={pickValue(row, ['statusLabel', 'status'])} />","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","118","table-column","'卡片'","'cards' | (_, row) => formatNumber(pickValue(row, ['totalCardCount', 'cardCount'], 0))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","119","table-column","'卡片余额'","'balance' | (_, row) => formatAmount(pickValue(row, ['totalCardBalance', 'cardTotalBalance'], 0))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","120","table-column","'最近活跃'","'activity' | (_, row) => formatDateTime(pickValue(row, ['lastActiveTime', 'lastActionTime']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","124","table-column","'卡片'","'card' | (_, row) => maskCard(pickValue(row, ['cardNoMasked', 'cardNo', 'cardId']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","125","table-column","'名称'","'name' | (_, row) => String(pickValue(row, ['cardName', 'note']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","126","table-column","'BIN'","'bin' | (_, row) => String(pickValue(row, ['cardBin']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","127","table-column","'通道'","'channel' | (_, row) => String(pickValue(row, ['apiAccountLabel', 'apiAccountId']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","128","table-column","'状态'","'status' | ({ row }) => <StatusChip value={pickValue(row, ['cardStatusLabel', 'cardStatus'])} />","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","129","table-column","'可用余额'","'balance' | (_, row) => formatAmount(pickValue(row, ['availableBalance', 'cardBalance'], 0))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","130","table-column","'创建时间'","'created' | (_, row) => formatDateTime(row.createTime)","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","134","table-column","'交易号'","'bill' | (_, row) => String(pickValue(row, ['billId', 'id']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","135","table-column","'卡片'","'card' | (_, row) => maskCard(pickValue(row, ['cardNoMasked', 'cardNo', 'cardId']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","136","table-column","'商户/说明'","'merchant' | (_, row) => String(pickValue(row, ['merchantName', 'tradeDetail', 'notes']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","137","table-column","'状态'","'status' | ({ row }) => <StatusChip value={pickValue(row, ['tradeStatusLabel', 'tradeStatus'])} />","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","138","table-column","'金额'","'amount' | (_, row) => formatAmount(row.amount, String(row.currency || 'USD'))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","139","table-column","'完成时间'","'time' | (_, row) => formatDateTime(pickValue(row, ['finishTime', 'createTime']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","143","table-column","'记录'","'id' | (_, row) => String(pickValue(row, ['billNo', 'id']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","144","table-column","'类型'","'type' | (_, row) => String(pickValue(row, ['typeLabel', 'operationLabel', 'recordTitle', 'type']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","145","table-column","'金额'","'amount' | (_, row) => formatAmount(row.amount, String(row.currency || 'USD'))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","146","table-column","'资金关系'","'relationship' | (_, row) => `${String(pickValue(row, ['fromAccountName'], '-'))} → ${String(pickValue(row, ['toAccountName'], '-'))}`","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","147","table-column","'状态'","'status' | ({ row }) => <StatusChip value={pickValue(row, ['statusLabel', 'status'], '已记录')} />","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","148","table-column","'备注'","'remark' | (_, row) => String(pickValue(row, ['remark', 'notes']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","149","table-column","'时间'","'time' | (_, row) => formatDateTime(pickValue(row, ['createTimeText', 'createTime', 'createdAtFormatted', 'createdAt']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","153","table-column","'交易号'","'trade' | (_, row) => String(pickValue(row, ['tradeId', 'id']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
"src/pages/CustomerDetailPage.tsx","154","table-column","'类型'","'type' | (_, row) => String(pickValue(row, ['typeLabel', 'eventType']))","旧 /admin-api/*（见 api/queries.ts 与页面调用）","8852 未启用的旧页面；未调用旧远程服务"
